     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       443,       107,         0,   211.3,BPOSD_corr_pl,14e2da6b2475cd6571af3bcde1dcec60c62bea432b5c909da156d61dfc236bfd,"{""d"":6,""p"":0.004,""rounds"":6}",
      4773,       100,         0,  4401.7,BPOSD_corr_sr,a1ca49af5443cac4e58437db8e146c4c00ed4d9492db3365a0fc2d34a3132967,"{""d"":6,""p"":0.004,""rounds"":6}",
     10260,       571,         0,    16.6,BPOSD_single_pl,42e9f96bf20620495a6f84130938847820461fbc25e0c2ec19a151ee75553016,"{""d"":6,""p"":0.004,""rounds"":6}",
     13328,       536,         0,    83.6,BPOSD_single_sr,34b7ab335c26cd058c6347e08ee040e6294c51f56b65b2f2e4390d0e348d90cc,"{""d"":6,""p"":0.004,""rounds"":6}",
     12232,       212,         0, 17714.4,BPOSD_corr_sr_625,53f36a5e6e60f5a5117e363a4a5a9560fd873879eb83dca1b08334efc10c2a5b,"{""d"":6,""p"":0.004,""rounds"":6}",
     16523,       535,         0,   128.1,BPOSD_single_sr_625,c4df14628e1a79f146ff462642dec56852045e66ccd743b3c0efd4d7f9e64f1c,"{""d"":6,""p"":0.004,""rounds"":6}",
      6510,       511,         0,    13.0,BPOSD_single_pl_625,931ecc0893941f3527487ab73620a1cd7694b20588b8a4a65682de4542d4d2be,"{""d"":6,""p"":0.004,""rounds"":6}",
       904,       244,         0,   490.5,BPOSD_corr_pl_625,d187163ff943e610a02afad255d082fe499282f0bdf08615bdd0d0838bb190bb,"{""d"":6,""p"":0.004,""rounds"":6}",
       239,       109,         0,   135.9,BPOSD_corr_pl,ef62f60e652faa28a30593d23cd9ed774a5fdc7b642c8d7cd89fbcfb01f87265,"{""d"":6,""p"":0.005,""rounds"":6}",
      1793,       109,         0,  1927.5,BPOSD_corr_sr,e3288728f98515a2f031665cced86ad1c4b1742674ddc5ef0ca908f1573bc644,"{""d"":6,""p"":0.005,""rounds"":6}",
      4868,       667,         0,    11.7,BPOSD_single_pl,98ea810b07b8594bdc92efe59aaeacdbfb74efe596c90e5ad6b21107d4ce43c9,"{""d"":6,""p"":0.005,""rounds"":6}",
      5155,       540,         0,    46.4,BPOSD_single_sr,81c698194c68ed1eaf28dd6259171b36de8bd6425c6e4d6fc5fa8a0878ec4413,"{""d"":6,""p"":0.005,""rounds"":6}",
      4071,       211,         0,  6727.8,BPOSD_corr_sr_625,a6e022078635404c7eba42b2e6cb05fb4cb0e55b2b383cd39369ad39922dc762,"{""d"":6,""p"":0.005,""rounds"":6}",
      7014,       577,         0,    81.8,BPOSD_single_sr_625,2d33ab57cb40d119f9a0d9d3d5cdd9bdbc7cbe38e2520f64e34d93b6773ad8ab,"{""d"":6,""p"":0.005,""rounds"":6}",
      3310,       548,         0,    9.91,BPOSD_single_pl_625,1fdd3e747612d310e816f67e0c24a5e1028c50bed246addd975640f0aff858b5,"{""d"":6,""p"":0.005,""rounds"":6}",
       453,       223,         0,   269.9,BPOSD_corr_pl_625,7e48c4591b7c273b28bcc49a109a8d260d192a41139657060a03948a9033a11f,"{""d"":6,""p"":0.005,""rounds"":6}",
